TractFIPS,TractFIPS_2016_str,StateAbbr,StateDesc,CityName,Annual Checkup,Arthritis,Binge Drinking,COPD,Cancer (except skin),Cholesterol Screening,Chronic Kidney Disease,Colorectal Cancer Screening,Core preventive services for older men,Core preventive services for older women,Coronary Heart Disease,Current Asthma,Current Smoking,Dental Visit,Diabetes,Health Insurance,High Blood Pressure,High Cholesterol,Mammography,Mental Health,Obesity,Pap Smear Test,Physical Health,Physical Inactivity,Sleep <7 hours,Stroke,Taking BP Medication,Teeth Loss
47037010601,47037010601,TN,Tennessee,Nashville,75.5,27.3,12.4,7.8,6.3,77.8,3,61,35.9,35.4,7,9.5,23.1,56.2,11.2,18.6,36.1,35.2,78.2,14,31.5,84.9,14.5,27.5,37.1,3.2,80.2,19.7
47037010602,47037010602,TN,Tennessee,Nashville,75.2,27.8,11.3,8.5,5.7,76.6,3.1,57.7,32.8,31.7,7.2,10.3,25.4,50.3,12.9,22.2,37.4,34.5,77.9,15.6,35.2,82.8,16.3,30.6,39.4,3.7,80.2,24.1
47037010701,47037010701,TN,Tennessee,Nashville,71.2,28.8,11.4,11.1,5.2,73,3,48.5,30.2,27.4,7.8,11.2,32.8,41.3,13.5,28.4,37,35.8,73.2,19.4,37.9,76.1,20.5,36,40.9,4,78.7,30.8
47037010702,47037010702,TN,Tennessee,Nashville,74.8,35.5,9.3,13.5,7.5,75.7,3.9,50.6,30.4,26.6,11.4,11.4,29.7,40.2,17,30.5,43.6,39.9,72.1,18.6,36.9,75.4,22.9,39.4,39.5,5.8,83.7,33.7
47037010801,47037010801,TN,Tennessee,Nashville,75.7,28,11.8,8.3,6.1,76.3,3,59.6,35.3,34.3,7,10,24.8,53,12,19.7,37.8,35.4,78.3,14.9,33.4,83.4,15.3,29.3,38.7,3.4,80.4,21.4
47037010802,47037010802,TN,Tennessee,Nashville,79.3,34.7,10.3,8.9,9.4,83.4,3.8,65.4,36.9,36,10,8.8,18.9,61.1,13.3,14.6,43.6,40.2,79.1,12,28.5,85.2,15,27.8,33.5,4.4,86,18.4
47037010901,47037010901,TN,Tennessee,Nashville,76.9,29.3,12,8.2,7,80.6,3,62.6,36,37.2,7.9,9.6,22.9,57.3,12.2,16.4,37.7,36,79,13.7,31.5,84.9,14.7,27.1,37,3.6,81.8,19.8
47037010903,47037010903,TN,Tennessee,Nashville,76.2,28.5,9.5,10.2,4.2,72.7,3.1,49.2,26.2,24.5,6.7,13,33.8,35.6,16.4,30.8,42.4,32.6,78.2,20.7,44.8,78.7,21,38.5,48,4.8,79.3,34.9
47037010904,47037010904,TN,Tennessee,Nashville,80.1,31.8,8.4,10.4,5.5,76.3,3.7,55.9,26.7,27.9,8.1,12.9,29.5,40.7,18.2,25.7,47,35.8,79.1,18.5,41.8,80.7,19.9,37.1,45.7,5.4,83.2,32.1
47037011001,47037011001,TN,Tennessee,Nashville,75.2,30,9.9,10.8,5.2,73.9,3.4,50.9,27.8,26.9,8.1,12,31.9,39.5,16.1,28.3,42,35.8,76.5,19.1,40,77.9,20.4,37.5,43.9,4.8,81.1,33.1
47037011002,47037011002,TN,Tennessee,Nashville,76.1,27.3,11.9,8,6.1,76.8,3,60.7,34.8,34.5,7.1,10.1,23.8,54.7,11.8,18.2,37.6,34.8,79.1,14.4,32.4,84.2,14.7,27.7,38.2,3.4,80.4,21.2
47037011100,47037011100,TN,Tennessee,Nashville,73.9,29.4,12.8,8.7,7,79.5,3,60,35.6,34.6,7.8,9.3,24.4,57.5,10.9,16.2,36.1,37,77.4,14.2,30,83.4,15.2,27.3,35.1,3.4,81.1,20.4
47037011200,47037011200,TN,Tennessee,Nashville,73.2,25.8,13.4,7.7,5.8,77.5,2.6,59.7,34.9,34.7,6.3,9.6,24.5,57.1,10.1,16.4,33.4,33.9,78.5,14.4,31,84.2,14.2,25.6,36.3,2.9,78.4,19.5
47037011300,47037011300,TN,Tennessee,Nashville,72.7,29.8,10.5,11.7,5,72.3,3.5,48.2,27.1,26.3,8.2,12.3,34.1,37.2,15.7,32.1,40.8,36.2,73.9,20.6,39.8,76.3,22,38.8,43.3,4.7,80.3,36
47037011400,47037011400,TN,Tennessee,Nashville,75,27.9,11,9.2,5.1,73.3,3.2,55.1,27.8,28,7.1,11.4,28.8,44.7,14.5,23.9,40.4,34.3,78.1,17.3,37.9,80.3,17.7,33,41.9,4.4,80.4,29.8
47037011500,47037011500,TN,Tennessee,Nashville,75.6,28.2,13,7.6,6.9,80.6,2.9,63.8,36.7,37.3,7.2,9.2,22.8,59.8,10.9,14.4,35.8,35.3,79.8,13.3,29.9,85.8,13.7,25.6,35.9,3.2,81.2,18.7
47037011600,47037011600,TN,Tennessee,Nashville,74.9,28,12.3,8,6.4,77.3,3.1,61,34.9,34.1,7.3,9.6,23.3,56.5,11.7,16.3,39.1,36.5,79.3,14,31.7,84.1,14.7,26.7,36.6,3.5,81.5,20
47037011700,47037011700,TN,Tennessee,Nashville,71.9,21.8,14.8,6.8,4.4,69.5,2.5,58.2,31.9,32,5.2,9.8,25.5,53.4,9.7,18.8,32.5,31.6,79.2,14.9,31.7,83.2,13.4,25.7,37.9,2.7,75.1,22.4
47037011800,47037011800,TN,Tennessee,Nashville,77.7,28.2,9.7,8.8,4.9,72.7,3.4,55.7,25.9,26.8,6.9,12.3,28.1,43.3,15.7,24.3,44.8,34.1,80.3,17.7,40.7,82.2,18,33.4,44.7,4.8,81.3,30.7
47037011900,47037011900,TN,Tennessee,Nashville,73.9,25.8,11.2,8.8,4.3,70.1,3,52.8,25.5,24.9,6.5,11.7,30.3,40.8,14.4,27.8,38.8,32.2,78.6,18.4,39.7,79.3,18.1,34.2,43.7,4.3,78.5,33.1
47037012100,47037012100,TN,Tennessee,Nashville,72,21.8,15.6,5.6,5.4,77.5,2.2,64.2,38,39.1,4.9,8.5,20.7,65.5,7.4,12.2,28.9,31.9,80.8,12.2,26.8,87.2,10.9,20.1,33.2,2.1,75.6,14.8
47037012200,47037012200,TN,Tennessee,Nashville,72.4,20.5,16.1,5.2,5.1,77.5,2.1,66,38.8,40.8,4.5,8.6,19.6,66.7,7.2,11.5,27.9,30.7,81.3,11.8,26.3,88.1,10.2,18.8,33.1,2,74.8,13.3
47037012600,47037012600,TN,Tennessee,Nashville,75.1,28.8,9.9,10.8,4.5,70.9,3.3,50.3,24,23.4,7.3,12.8,34.3,35.1,16.6,31,42.5,33.8,76.5,20.6,43.1,77,21,39,46.2,5.1,79.9,37
47037012701,47037012701,TN,Tennessee,Nashville,80.5,33.3,8,10.5,5.7,76.5,3.9,56.1,25.2,25.6,8.9,12.5,28.1,39.7,20.1,25.9,49.9,36.9,79.5,17.8,44,80,20.4,37.5,46,6.2,84.2,32.9
47037012702,47037012702,TN,Tennessee,Nashville,81.3,32.3,9.3,8.6,6.3,80.3,3.8,61.7,28.4,30.1,8.5,10.9,23.3,49.8,18.1,18.6,48.5,36.9,82.1,14.6,39.3,84.9,16.8,31.4,43.3,5.3,84.9,25.4
47037012801,47037012801,TN,Tennessee,Nashville,80.8,36.9,7.7,12,6.6,79.2,4.3,55.5,25.3,25.5,10.9,12.3,28.3,39.5,22.4,26,52.6,39.6,78.5,17.8,43.8,79.5,22,39.2,45.1,7.1,86.3,33.9
47037012802,47037012802,TN,Tennessee,Nashville,78.7,34.8,8.4,11.5,6.5,79.1,4,55.4,26.7,26.2,9.6,12.4,29.5,42.1,18.6,24.4,46.2,36.9,77.9,18.5,40.2,80,21,37.7,43.6,6,84.9,33.6
47037013000,47037013000,TN,Tennessee,Nashville,67.7,22.9,15.6,10,3.4,69.5,2.6,44.3,26.2,,7.7,9.3,41.3,32.1,13.6,33,39.3,33.3,74.2,18.7,42.9,74.4,19.7,36.5,46.5,3.8,73,33.6
47037013100,47037013100,TN,Tennessee,Nashville,75.5,30,12.1,8.9,6.7,80.3,3,61.1,34.2,34.9,7.9,9.7,24.9,56,12.4,16.5,37.8,37.3,78.7,14.6,32,82.9,15.6,28.2,37.1,3.5,81.8,20.5
47037013201,47037013201,TN,Tennessee,Nashville,74.7,30,11.3,9.1,7.3,79.1,3.1,61,35.2,36.1,8.4,9,23.1,56.7,11.9,17.1,37,38.9,76.6,13.6,26.9,79.7,15.3,28.8,34.6,3.5,82.6,21
47037013202,47037013202,TN,Tennessee,Nashville,71.3,26.8,13.5,9.1,5.8,75,2.8,56.7,34.1,34,6.9,9.9,27.9,52.3,10.5,20.4,33,35.5,75.2,16.1,30.9,80.6,16.1,29.1,36.7,3.1,78.2,23.2
47037013300,47037013300,TN,Tennessee,Nashville,69.9,25.9,12.6,9.5,5.1,69.8,2.9,51.5,32,30,6.9,10.4,29,46.7,11.1,25.4,34.8,35.5,73.7,17.5,33.9,77.7,17.7,31.3,37.8,3.3,77.1,26.6
47037013400,47037013400,TN,Tennessee,Nashville,72.5,18.9,16.9,4,5.5,77,1.9,70.7,41.8,44.1,3.9,7.8,15,74.1,5.5,8,25.3,30,82.4,9.7,22.5,89.7,7.9,14.7,29.6,1.5,73.8,8.8
47037013500,47037013500,TN,Tennessee,Nashville,70.2,19.6,14.5,6.4,3.9,66.7,2.3,57.5,31.7,31.8,4.4,10.4,25.8,52.6,8.4,19.7,29.4,28.7,79.3,15.5,30.8,81.6,12.9,25,37.3,2.5,72.2,23.8
47037013601,47037013601,TN,Tennessee,Nashville,76.9,25.8,9.1,9.8,3.8,66.2,3,47.9,23,21.6,6.8,13.8,33,34.2,15.6,32.2,40.8,31.2,77.5,21,42.5,74.5,20,38.5,47.5,5,76.9,39.7
47037013602,47037013602,TN,Tennessee,Nashville,75.6,10.4,11.7,4.8,1.6,45.8,1.7,50.8,25.1,22.3,2.6,13.7,25.6,41,5.8,28.5,24.7,17.6,78.5,19.1,31.9,73.5,11.4,27.6,44,1.9,49.2,34.8
47037013700,47037013700,TN,Tennessee,Nashville,79.4,33.7,8,11.3,5.9,73.7,4.2,53,24.8,24.1,9.5,12.7,29.3,37.8,20.2,28,51,38,78.2,18.6,43.2,78.2,21.5,39.2,45.8,6.6,84.4,35.9
47037013800,47037013800,TN,Tennessee,Nashville,80.1,35.8,7.5,12.5,5.7,74.7,4.6,49.7,23.5,22.7,10.2,13,32.4,33.1,22.8,30.6,55.7,39.4,76.8,19.9,47.5,77.5,24,42.8,48.5,7.4,85.4,40.2
47037013900,47037013900,TN,Tennessee,Nashville,79.1,35.6,7.6,13.2,5.3,74.4,4.4,46.3,22.2,20.6,10.2,13.6,35.1,31.3,22.7,32.5,54.1,38.7,77.1,21.4,48.1,76,25.4,44.2,49.3,7.4,84.9,42.6
47037014200,47037014200,TN,Tennessee,Nashville,76.2,25.7,8.4,10.4,3.5,62.7,3.1,44.7,22.2,19.9,6.5,14.5,34.4,30.9,15.9,34.9,41.5,31.4,76.6,22.7,44.4,71.6,21.4,40.3,48.6,5,75.8,41.4
47037014300,47037014300,TN,Tennessee,Nashville,79.8,32.3,8.5,10.1,5.3,77.6,3.7,53,25,24.3,8.4,12.2,29.2,39.8,19.6,25.3,49.2,36.1,80.3,18,44.3,80.8,20.3,37.2,47,5.8,83.7,32.9
47037014400,47037014400,TN,Tennessee,Nashville,77.1,27.5,8.9,9,4.6,70.4,3.2,53.5,28.1,25.3,6.3,12.6,28.7,40.3,15.2,26.7,43.5,33,78.7,18.5,42,79.8,18.6,35.1,45.2,4.6,79.8,31.9
47037014800,47037014800,TN,Tennessee,Nashville,74.6,29.8,7.1,14.4,3.5,62.9,3.7,36.2,19.1,17.2,7.5,16.8,44.2,21.3,18.9,46.3,46,32.9,71.6,28.5,50.5,67.3,28.3,50.1,52.2,6.4,77.9,54.4
47037015100,47037015100,TN,Tennessee,Nashville,73.4,27.3,12.8,7.9,6.7,77.2,2.9,60.5,36.6,36.2,7.3,8.9,22.2,59.3,10.2,15.9,35.1,36.9,77.6,13.3,28.2,83,14.1,25.5,33.9,3,80.3,18.5
47037015200,47037015200,TN,Tennessee,Nashville,74.7,30.1,12.5,8.5,7.7,80.5,3,62.1,37.1,36.3,8.2,8.9,21.9,60.7,10.9,14.5,36,37.7,77.3,13.2,28.8,83.6,14.6,25.8,33.2,3.4,82,18.4
47037015300,47037015300,TN,Tennessee,Nashville,76.9,28.5,12.9,6.6,8.2,82.7,2.9,68.8,40.7,41,7.4,8.1,17,68.7,9.5,10.7,35.6,37,80.5,10.6,25.6,87.9,11.5,21.2,31.3,2.9,82.3,13
47037015401,47037015401,TN,Tennessee,Nashville,76.5,29.5,12.9,7.5,7.8,82.9,2.9,67.7,38.2,40.7,7.6,8.5,19.6,65.8,10.6,11.9,36,38.1,80.1,11.8,27.2,86.3,12.8,23.2,32.9,3,82.5,14.7
47037015402,47037015402,TN,Tennessee,Nashville,74.2,28.9,13.1,8.7,6.9,79.9,2.9,62.1,36.1,37,7.7,9.3,24.6,57.5,11.1,16.9,34.1,36.3,76.9,14.1,30.2,83.4,14.8,27.3,35.3,3.2,80.6,19.8
47037015404,47037015404,TN,Tennessee,Nashville,75.5,32.8,11.3,9.8,8.6,78.5,3.6,60,36.2,32.1,10,9.3,22.3,54.6,12.5,20.4,39,38.3,76.1,13.9,29,81.9,16.7,30.7,34,4.4,83.6,23.5
47037015405,47037015405,TN,Tennessee,Nashville,73.5,26,13.3,7.4,5.9,78,2.6,62,35.9,36.7,6.2,9.3,23.5,59,10,15.3,32.6,34.6,78.6,13.9,30.5,83.8,13.7,25,35.7,2.7,78.6,17.4
47037015501,47037015501,TN,Tennessee,Nashville,73.6,23.3,15,6,6.1,76.5,2.4,66.2,38.2,38.7,5.7,8.4,20,64.8,8.2,12.7,30.8,33.3,80.2,11.8,26,85.7,11,21.2,33.3,2.4,77.7,14.3
47037015502,47037015502,TN,Tennessee,Nashville,72.8,27.8,13.3,8.8,6.3,78.6,2.7,59.2,35.4,35,7.2,9.6,26.3,55.1,10.6,18,32.5,34.9,76.4,15.2,31,82.2,15.5,27.9,36.2,3.1,78.9,21
47037015609,47037015609,TN,Tennessee,Nashville,71,16.3,16.9,4.2,4.1,69.8,1.8,66,39.7,42.4,3.3,8.4,19.1,65.9,5.5,12.1,23.9,27.2,80.7,11.6,24,86.6,8.6,17.9,33.8,1.5,69,12.2
47037015610,47037015610,TN,Tennessee,Nashville,73.4,22.7,14.9,6,5.6,77.1,2.2,65.8,37.7,39.8,5.2,8.8,20.9,64.4,8.1,12.6,29.2,32.2,80.3,12.4,27.1,86,11.1,21,34.2,2.2,76.4,14.2
47037015612,47037015612,TN,Tennessee,Nashville,73.9,20.6,14.4,5.4,4.6,74.6,2.2,63.4,36.3,37.7,4.5,9.2,21.3,60.4,8.3,15.3,29.6,29.8,81.2,12.9,30.2,86.4,11.2,22.1,37.1,2.1,73.9,15
47037015613,47037015613,TN,Tennessee,Nashville,70,19.4,15.2,6.9,3.5,68.5,2.3,52.3,31.9,31.3,4.8,9.8,31.1,43.8,9.5,27.5,30.3,28.9,75.4,16.6,34.7,80.5,14.8,30.4,42.1,2.5,69.8,25.6
47037015614,47037015614,TN,Tennessee,Nashville,72.5,20.9,13.3,6,4.1,73.3,2.3,57.9,33.1,33.7,4.6,9.5,23.3,54.6,9.5,20.3,30.5,30.4,79.5,14.3,32,84.3,13.1,26,38.4,2.4,74.5,19.1
47037015615,47037015615,TN,Tennessee,Nashville,70.6,23.6,11.9,8.2,4.2,70.4,2.7,50.9,29.6,29,5.9,10.2,28.5,43.4,12,30.3,33.1,32.8,75,17.4,36.2,78.7,17.5,33.9,40.8,3.1,75.4,27
47037015617,47037015617,TN,Tennessee,Nashville,78.1,28.2,12.3,6.9,7.2,82.6,2.9,67.9,37,40.5,6.9,9,18.6,65.9,10.9,11.7,36.9,36.7,81.3,11.8,28.7,87.1,12.3,22.3,34.2,3,82.2,14
47037015618,47037015618,TN,Tennessee,Nashville,75.5,26.1,12.5,7.3,5.6,78.8,2.6,62.2,34.1,35.8,6.2,9.7,23,56.5,11.5,17.3,34.6,33.6,80.2,14.1,32.8,84.9,14.1,26.2,38.2,3.1,79.2,18.5
47037015619,47037015619,TN,Tennessee,Nashville,76.8,23.4,13.8,5.3,5.5,80.7,2.4,68,36.8,41.6,5,8.5,18.4,66.6,9.4,11.3,33.6,33.2,83,11.3,29.2,88.7,10.6,20.5,36.2,2.3,78.8,12.3
47037015620,47037015620,TN,Tennessee,Nashville,74.3,22.9,13.1,6.5,4.5,76.6,2.4,59.2,32.6,34.4,5,9.8,25.1,53.5,10.5,20,32,30.7,79.9,14.8,34.1,85.2,13.7,27.5,40.4,2.7,76,20.1
47037015622,47037015622,TN,Tennessee,Nashville,74.1,23,14.8,5.8,5.5,79.9,2.2,66.1,37.4,40.5,5,8.6,20.4,65.2,8.5,12.5,29.6,32.2,81.1,12.1,28.6,87.2,11.2,21,34.8,2.2,76.7,13.7
47037015623,47037015623,TN,Tennessee,Nashville,72.3,24.9,12.7,8.2,5.2,72.7,2.6,56.3,34,33.5,6,10.4,26.2,52.4,10,20,33,33.4,76,16.1,32.3,81.4,15.3,27.7,37.6,2.9,76.7,21.6
47037015624,47037015624,TN,Tennessee,Nashville,72,20.9,15,6,4.5,73.3,2.2,61.5,35.6,37.8,4.5,9.5,23.5,59.5,7.9,15.4,28.6,30.3,79.6,14,29.4,85,11.9,22.5,36.5,2.1,73.6,16.2
47037015625,47037015625,TN,Tennessee,Nashville,72.9,23.1,13.9,6.4,5.2,76.7,2.3,61.5,35.3,37.5,5,9.3,22.9,60.7,8.6,14.3,30.8,32.7,79.5,13.6,29.6,84.9,12.5,23.2,35.6,2.3,76.3,15.7
47037015626,47037015626,TN,Tennessee,Nashville,73.7,18.3,14.7,5,3.6,71.9,2.1,60.4,33.8,35.9,3.6,9.6,23.1,56.5,8.1,17.7,29,27.5,81.6,13.9,31.9,86.1,11.3,23.4,40.1,2,71.3,16.2
47037015627,47037015627,TN,Tennessee,Nashville,73.8,23.1,13.3,6.7,4.7,76.6,2.4,59.9,33,35.3,5.3,9.5,25.3,52.9,10.6,21.6,31.4,31.6,79.3,14.6,32,84.5,13.8,28.5,39.7,2.7,76.4,20.8
47037015628,47037015628,TN,Tennessee,Nashville,73,22,12,7.4,4.2,68.1,2.6,54,31,28.9,5.2,11.2,28.2,44.1,10.4,27.6,33.1,29,76.3,17.3,35.8,81.2,15.6,31.3,42.2,3.1,73,27.2
47037015629,47037015629,TN,Tennessee,Nashville,72.8,17.3,14.4,5.1,3.4,69.2,2,61.1,33.9,35.7,3.4,10.2,24.1,53.8,7.5,20.4,27,25.5,80.6,14.7,31.6,84.9,11.4,24.1,40,1.9,68.7,17.9
47037015630,47037015630,TN,Tennessee,Nashville,74.7,17.8,14.8,4.4,3.7,75.8,1.9,64,34.6,38.4,3.2,9.3,21.3,60.6,7.5,14.4,27.7,26,83.3,12.7,31.2,88.5,10,21,39.7,1.9,71.2,14.2
47037015631,47037015631,TN,Tennessee,Nashville,73.7,22.1,13.4,6.1,4.5,75.2,2.3,60.2,34.9,36.5,4.8,9.5,23.2,56.8,9.5,17.6,32,31.3,79.4,14,32.2,85.4,12.8,24.9,38.6,2.4,75.7,17.5
47037015700,47037015700,TN,Tennessee,Nashville,73.4,28.2,12.4,8.8,6.4,74.7,3.2,57.3,34.8,33.4,8.1,9.3,24,53.3,12,21.7,37.6,37.8,76.4,14.6,31.6,81.8,16,29.5,36.1,3.5,80.8,22.2
47037015802,47037015802,TN,Tennessee,Nashville,70.4,23.5,13,8.1,4.7,68.4,2.8,52.5,32.5,29.9,6.4,9.8,27,46.5,11,28,33.9,33.8,75,16.4,34,79.2,16.4,31.2,38.8,3.1,75.5,26.7
47037015803,47037015803,TN,Tennessee,Nashville,63.4,19.2,13.4,8.5,2.7,60.5,2.4,38.4,27.2,22.7,5.1,10.8,36.7,30.8,10.8,45.5,28.3,29,70.8,21.4,39.3,72.5,20.4,40,42.7,2.8,66.7,38.8
47037015804,47037015804,TN,Tennessee,Nashville,69.5,20.8,14.2,7.3,4,68.3,2.4,53.2,31.8,30.9,5.1,10.1,29.2,46.6,9.3,26.1,29.9,30,75.8,16.8,33.3,80.1,15.1,29.5,39.6,2.6,71.6,25.5
47037015900,47037015900,TN,Tennessee,Nashville,73.3,31.6,11,11.6,7,71.2,3.5,51.9,31.6,26.7,10.4,10.7,26.8,46.7,14.6,23.9,39.1,38.6,73.3,17.1,32,73.5,19.5,34,36.2,5.1,83.1,30.2
47037016000,47037016000,TN,Tennessee,Nashville,77,33.4,8.5,12.6,4.9,72.5,4.1,45.3,21.7,20.8,9.5,13,34.9,32.4,21.1,32.4,51.1,38.4,76.9,21.1,46.9,74.7,24.4,42.4,48,6.6,83.6,40.4
47037016100,47037016100,TN,Tennessee,Nashville,73.6,26.5,12.2,8.9,4.8,72.9,3,54.4,29,28.8,6.7,11,30,44.9,13.4,24.5,37.5,33.8,78.8,17.5,36.5,80.6,17.3,32.7,41.8,3.8,79.1,27.7
47037016200,47037016200,TN,Tennessee,Nashville,76.7,31.4,9.6,10.7,5.4,72,3.9,54.3,24.7,24.5,8.7,12,29.7,40.4,18.2,26.4,47.5,38.1,78.4,18.2,40.3,77.8,20,36.9,43.4,5.7,83.6,33.7
47037016300,47037016300,TN,Tennessee,Nashville,72.9,25.6,11.8,8.9,4.5,67.8,3.1,53,25.5,24.8,6.7,11.6,29,43.5,13.8,24.7,38.9,33.2,78.9,17.8,36.7,77.7,17.5,32.2,41.2,4.4,79,32.2
47037016400,47037016400,TN,Tennessee,Nashville,68.2,11.7,17.9,4.2,3,52.8,1.4,62,36.8,33.3,3,9.5,19.5,62.2,4,16.2,17.2,21.4,76.8,13.5,18.9,79.4,8.2,18.9,31.4,1.4,60.1,18.9
47037016500,47037016500,TN,Tennessee,Nashville,63.9,5.8,16.8,4,1,39.3,0.9,49.1,25.6,30.8,1,11.5,26,49.7,1.9,24.7,11.6,11.8,73.6,18.4,20.8,63.2,9,22.1,34.7,0.6,26.8,25.5
47037016600,47037016600,TN,Tennessee,Nashville,70.7,15.7,15.9,3.6,4.2,69.5,1.8,67.1,36.5,38.2,3.6,7.8,15,68.5,5.9,10.9,24.6,27.8,81.5,9.8,21.7,85.5,7.8,16.2,30.8,1.6,71.6,11.2
47037016700,47037016700,TN,Tennessee,Nashville,75.4,23.7,14.1,4.9,7.4,78.1,2.4,70.7,42.2,40.9,5.9,7.7,12.9,74.5,7.2,7.9,30.9,34.4,81.8,9.1,21.1,87.7,8.8,16.3,27.6,2.2,80.4,9.5
47037016800,47037016800,TN,Tennessee,Nashville,69.6,13.8,17.3,3.2,3.7,66.5,1.5,66.8,40.1,41,2.8,7.8,14,71.4,4.3,9.2,21.9,26.7,81.2,9.7,20.4,86.1,7,14.1,29.5,1.2,67,8.8
47037016900,47037016900,TN,Tennessee,Nashville,72.8,17.9,16.7,3.6,5.1,75.9,1.8,70.8,39.4,41.8,3.7,7.6,13.3,75.1,5.8,7.5,25.7,30.2,83.5,9,21.9,89,7.5,13.9,29.1,1.5,74.1,8.4
47037017000,47037017000,TN,Tennessee,Nashville,70.7,14.4,17.6,4.2,3.3,62.1,1.7,66.2,30.5,33.7,3.2,9.6,19.4,64.6,6.2,13.3,22,24.1,82.2,12.9,23,82.8,8.7,18.2,32.8,1.8,69.7,18.3
47037017100,47037017100,TN,Tennessee,Nashville,74,19.2,16.3,4.1,4.9,74.7,2.2,71.4,33.3,37.6,4.1,8.3,16.4,68.9,7.9,10.3,29.5,29,85.1,10.2,25.1,89.1,8.4,17.3,32.8,2.2,77,13.2
47037017200,47037017200,TN,Tennessee,Nashville,71.3,28.2,12.6,9.7,6.2,75.4,2.9,54.9,33.3,32.6,8.1,9.8,26.7,50.8,11.7,22.8,34.6,36.4,74.3,15.9,32.2,79.7,17.3,30.1,35.9,3.6,79.3,24.9
47037017300,47037017300,TN,Tennessee,Nashville,69.1,27.7,11.3,11,4.9,70.1,3.2,46.3,28.2,26.7,8.1,10.7,32.4,38.1,14.1,34.8,36.1,36.8,71.5,19.4,36.1,73.3,21.3,38.7,40.5,4,78.2,34
47037017401,47037017401,TN,Tennessee,Nashville,71.1,25.4,12.8,8.7,5.2,73.4,2.8,53.5,31,31.1,6.9,9.7,28.1,46.6,11.7,27,33.2,33.9,74.8,16.3,34.1,80,16.8,32.4,38.8,3.3,76.8,26.5
47037017402,47037017402,TN,Tennessee,Nashville,70.4,22.9,13.3,7.8,4.8,69.5,2.6,54.3,33.4,32.1,5.9,10,26.4,49.2,9.8,25,31,32.2,75,16.1,31.8,80.3,15.4,29.2,37.6,2.9,74.6,24.3
